dataset	simulation	Dprime_a	Dprime_b	Dprime_c	Dprime_R2	r2_a	r2_b	r2_c	r2_R2
train_data	ts_249.trees	0.235574310799872	-0.0798787470348988	0.00440332261957312	0.91845747831827	3.45626953440903	-1.67275581192504	0.148506457960679	0.935729733584102
train_data	ts_247.trees	0.159434372893441	-0.0407979059284351	-0.00062193811231725	0.925296861956963	2.77352706833037	-1.31692096423688	0.10434235282417	0.953965546186986
train_data	ts_241.trees	0.50557123637999	-0.200781359541153	0.0174525335861344	0.861881428160723	3.01825123668652	-1.47317749000204	0.126990827176752	0.95708595570995
train_data	ts_242.trees	0.109986372755681	-0.0248080229122193	-0.0017650097644282	0.944407115470827	2.23485686088366	-1.13926814219517	0.0908500165823041	0.939932937581491
train_data	ts_243.trees	0.415279272440707	-0.15588783909081	0.0118500988881462	0.935016399433611	3.42176300097712	-1.62543556436502	0.142388696785913	0.946117160887277
train_data	ts_240.trees	0.181853240764952	-0.0578855902748456	0.00202376090876815	0.92678456581151	2.37997369178265	-1.20719426893117	0.0965475430453818	0.945709608371249
train_data	ts_244.trees	0.291223840296869	-0.10144282691342	0.00596664111139229	0.929516334839614	2.88361214491401	-1.37322158570129	0.111078354183738	0.94424428477381
train_data	ts_245.trees	0.275301297712713	-0.107131338217741	0.00872876527590189	0.89147042922153	2.42863043557537	-1.27999048157239	0.109307907779139	0.939501687527813
train_data	ts_246.trees	0.328264603651443	-0.118106109438155	0.00801988368185621	0.955101649409563	2.96531648974371	-1.49418359406041	0.130679451236146	0.972276352913863
train_data	ts_252.trees	0.193962298660766	-0.0625312070440009	0.00257068189662121	0.919257488072398	3.18019261285196	-1.55214696985764	0.13507770030201	0.945649647008311
train_data	ts_253.trees	0.392143957191699	-0.148761951234388	0.0116451568054889	0.924196765035939	2.86911682238475	-1.44550664953664	0.124937630296299	0.947564018207866
train_data	ts_251.trees	0.136570767131007	-0.0384699065488978	-3.01961860726693e-05	0.940239919055803	3.164687414868	-1.54818149610553	0.134206566353717	0.937049002238908
train_data	ts_255.trees	0.0825716798263253	-0.00365715252896057	-0.00542907224577748	0.981055860954171	2.47627379678111	-1.23599851899302	0.099421495126508	0.96680322326524
train_data	ts_254.trees	0.311632879579528	-0.107115627420348	0.00633943455163604	0.919737542224181	3.29672878499193	-1.55157565553304	0.130174328468313	0.95115022746375
train_data	ts_256.trees	0.380271135051876	-0.145527292816548	0.0112387696801208	0.94337742817512	3.24644943553169	-1.57763356095422	0.137338297692845	0.96824702806145
train_data	ts_257.trees	0.269497219756217	-0.0898271425638784	0.00447293680955008	0.959749470648095	2.70114337437212	-1.31530520894933	0.108903516552138	0.974429154088344
train_data	ts_250.trees	0.242221852943318	-0.0933707649821928	0.007131112277178	0.905087178093538	3.45152824839774	-1.68004256635286	0.14820286795385	0.959265691272714
train_data	ts_259.trees	0.440266596366937	-0.171272230598701	0.014184981968093	0.902613605556606	3.92811804684091	-1.88969013642391	0.172988758221605	0.944726761132877
train_data	ts_258.trees	0.53578714208972	-0.213512709293545	0.0185408701317774	0.933345346994499	3.30041203417694	-1.61070782212072	0.139604965711382	0.981882797424371
train_data	ts_260.trees	-0.110509231918963	0.0742296489777099	-0.0126186020516153	0.949408771100404	2.29514150169229	-1.15549732999467	0.0913081995023868	0.949368259329049
train_data	ts_262.trees	0.170638024305644	-0.0450841283596244	-0.0006079310984609	0.967580943424697	3.30172327033959	-1.57001687249145	0.135828601101192	0.939163256196939
train_data	ts_263.trees	0.187121827008294	-0.0546828438447213	0.00075916770322321	0.961802141272771	2.39179617951533	-1.15727058760345	0.0884774649869655	0.951795606197852
train_data	ts_264.trees	0.524859370137948	-0.206223576753144	0.0175026003479502	0.926966350654877	2.79516660213759	-1.41646418380467	0.123133679943717	0.917429043057808
train_data	ts_268.trees	0.267713248476724	-0.0954389298569971	0.00633638475938539	0.936392604076274	2.37627047237733	-1.20569423083248	0.0983759435930992	0.942593168366321
train_data	ts_269.trees	0.132414923729592	-0.0389782042578652	0.00071577175621091	0.960429912232611	2.43274727680442	-1.28227837443471	0.111129964142938	0.916130148864732
train_data	ts_265.trees	0.257942694343158	-0.0953476791070896	0.00701634605905745	0.923820432057689	3.96830875931958	-1.93811548839612	0.179647522189701	0.927418156664872
train_data	ts_266.trees	0.197374700603098	-0.064902328863543	0.00290909926513122	0.948086897843261	2.35860216799717	-1.22096487842495	0.101928388673219	0.966104131154787
train_data	ts_261.trees	0.505347358825518	-0.200757661323883	0.0174722307173195	0.914032301451805	2.41036879568954	-1.1939184478625	0.0953677777215482	0.927173989503012
train_data	ts_267.trees	0.305694903823913	-0.1187916643279	0.00970975579161435	0.909802747800579	3.15088937517369	-1.59894437630057	0.144118872070895	0.908083055171278
train_data	ts_274.trees	0.260257474370532	-0.0910614908980616	0.0057340991477293	0.871909190643983	2.98410142372636	-1.47427598884825	0.127458562839264	0.910418742448457
train_data	ts_272.trees	0.361823864008147	-0.129522331630404	0.00850144213027514	0.940114437408961	3.06805424237984	-1.49938795088328	0.129789343868175	0.923150259845832
train_data	ts_273.trees	0.331000869547984	-0.116594228840521	0.00768216367503355	0.928302382162942	2.10137007515164	-1.06329010426355	0.0797996191737783	0.937747121494158
train_data	ts_270.trees	0.287793906883244	-0.10721955200745	0.00809167821082782	0.879481720057965	2.08692837008428	-1.07483499768754	0.0852528178660585	0.918859819013722
train_data	ts_271.trees	0.458947386931284	-0.178982335606134	0.0147880338675883	0.915137482620588	2.5780750762284	-1.2871144385804	0.10499040296256	0.950746186466379
train_data	ts_275.trees	0.529372419494526	-0.20229200928642	0.0160314516303063	0.954502231534391	4.67763659389523	-2.18844375823589	0.20224192264182	0.980626323233326
train_data	ts_279.trees	0.49976481317816	-0.194185279532527	0.015559169675862	0.973538132632011	3.60374043408922	-1.68835729622088	0.145272513504518	0.987387072978474
train_data	ts_276.trees	0.740021358967242	-0.295609420128749	0.0261378881132202	0.950253645331171	4.61812260655321	-2.17147458671804	0.200215476356997	0.985037282821769
train_data	ts_277.trees	0.387739590808736	-0.148289220856689	0.011468679259331	0.978048172476978	3.74141968401408	-1.80801005842677	0.162521425465386	0.975750418716404
train_data	ts_278.trees	0.625056156371019	-0.246230441487606	0.0207764110324615	0.971592150348703	3.92245550076317	-1.85223799995989	0.164629939712175	0.979718399759975
train_data	ts_281.trees	0.234036794360717	-0.0822787079012102	0.00500226578227906	0.916818678108091	3.59792161576282	-1.74346384355638	0.156459331538166	0.921547085346084
train_data	ts_284.trees	0.275743813230182	-0.0958229075027968	0.00567366056494713	0.921484736531481	3.66434884959714	-1.72347468869737	0.149343031722254	0.927893810315973
train_data	ts_283.trees	-0.0505949986934738	0.0423168829132792	-0.00852194519752971	0.912653138605684	2.57604103350248	-1.29273224926653	0.106541936429243	0.944091094088276
train_data	ts_282.trees	0.422113009892072	-0.163135863294034	0.0132138832585246	0.902635432249642	3.34716224809383	-1.612788867444	0.139458140118609	0.952944950866452
train_data	ts_280.trees	0.273769899019648	-0.100680097298594	0.00699596382288765	0.881536771781933	2.62375566990831	-1.27155158000239	0.102600204398504	0.944717359471918
train_data	ts_285.trees	0.25829573604592	-0.0920140125530148	0.00595674813556292	0.95587475902332	2.61941752019337	-1.35708904699672	0.117762359506244	0.923767231693734
train_data	ts_288.trees	0.0947557651983346	-0.0190694558535181	-0.00189787817479243	0.920779166928796	3.44713217269503	-1.66897318611356	0.147525823551327	0.953272780552243
train_data	ts_287.trees	0.400067682514822	-0.155935764557529	0.0131762306691565	0.864830219933975	2.52565973748761	-1.27572803172467	0.105235450177143	0.944602347580334
train_data	ts_286.trees	0.356420140264533	-0.133723029613067	0.0101365254884046	0.947129160278314	2.41672733689804	-1.22640966711605	0.0998263303752904	0.958196897205748
train_data	ts_289.trees	0.285859049155186	-0.109110305317987	0.00846622423864695	0.886961824197133	2.88477138456213	-1.40211840402538	0.115621165022774	0.962633653651909
train_data	ts_294.trees	0.371481128370115	-0.141928541781831	0.0113904641074861	0.791887484313946	2.51793392411107	-1.21870678929941	0.0938403962151867	0.919180901309467
train_data	ts_293.trees	0.315707432449587	-0.116310630534912	0.0082680362923747	0.94519194067381	2.35961240780072	-1.18304875518224	0.0937691255509127	0.949910691433714
train_data	ts_290.trees	0.313023019980257	-0.115607366871243	0.00817199942844536	0.927860114982302	2.98368256562591	-1.46728153431773	0.125524706638153	0.946267418134757
train_data	ts_291.trees	0.201713868844329	-0.0656868408741885	0.00303200914650871	0.886054624640063	3.14457795090176	-1.51988452432609	0.129943069819647	0.898818347534625
train_data	ts_292.trees	0.0515300873007486	0.00379346478521925	-0.0053682393759724	0.929049394244924	2.74204532108047	-1.32112973044775	0.106624717311884	0.951276205227674
train_data	ts_295.trees	0.520697082119717	-0.209092542376781	0.0178781358829495	0.970612441370209	3.91046679869764	-1.87042813945009	0.166361313908493	0.984415426355355
train_data	ts_297.trees	0.641599099514488	-0.2543666469995	0.0219478065555693	0.959750159709666	4.4852683373484	-2.04747648906696	0.181048098517852	0.981945034673888
train_data	ts_298.trees	0.302752583687759	-0.112251045712405	0.00799401386027387	0.958347589100127	2.81892285191006	-1.35575243403648	0.111119455146899	0.978672146587621
train_data	ts_296.trees	0.408861692952914	-0.153160445220294	0.0114594770637198	0.962118780130223	2.86237764643532	-1.41698992527556	0.121026549009745	0.979834365330503
train_data	ts_299.trees	0.424806750376532	-0.162291576742014	0.0125593649412285	0.966651263693822	3.87331737852568	-1.84085844309917	0.162947426270921	0.985339763842844
train_data	ts_305.trees	0.220082498183567	-0.0691933786837533	0.00238221307401291	0.968560074206499	2.54698756670035	-1.27529916559316	0.106512073941486	0.976009975291867
train_data	ts_307.trees	0.438606530858664	-0.166941887065037	0.0129494216755426	0.969745955820368	2.86041774792104	-1.4141574763807	0.118952094096793	0.98331063035134
train_data	ts_306.trees	0.564165353323083	-0.22686189704211	0.0199260163899894	0.952604619098868	4.44107548575423	-2.10441818448813	0.192813291471702	0.979456113064278
train_data	ts_308.trees	0.34530017768908	-0.126547794535043	0.00886862439296585	0.965730561296178	3.18246025692401	-1.53049252868039	0.129640245423966	0.983733830776798
train_data	ts_309.trees	0.490459974706557	-0.196821186740628	0.0171737284505647	0.94239556791763	3.92020994538745	-1.91158929692621	0.176366110923579	0.972314749949381
train_data	ts_300.trees	0.434313409679333	-0.170707095973873	0.0135045719161318	0.961730034494291	3.68087731246658	-1.77642837374751	0.158306450644512	0.980528054376527
train_data	ts_301.trees	0.509537224355878	-0.197453690100097	0.0157446909806801	0.981887403280758	4.11894694156584	-1.93686712910217	0.17467562427609	0.988300439953605
train_data	ts_303.trees	0.563778053377387	-0.220999081262502	0.0182946770742155	0.969899221185706	3.95549677245539	-1.8501570717235	0.162837720696572	0.990564192661224
train_data	ts_302.trees	0.404966577869145	-0.153511543338968	0.0112578727514432	0.981911015853581	4.07960139777784	-1.93786953224613	0.174907101922735	0.988413223029389
train_data	ts_304.trees	0.624704864008789	-0.249756348772892	0.0214777773279179	0.975164509248153	4.14401890173558	-1.98916025380905	0.18215978006494	0.985945855065612
train_data	ts_317.trees	0.0527664357892284	-0.00541227413853788	-0.00294005519579014	0.900828362420396	1.96061561520894	-1.00173746880516	0.0744441105370525	0.907419803367474
train_data	ts_312.trees	0.18570720025759	-0.0582096880184334	0.00165028410945257	0.949722691970666	3.06141612735286	-1.50544836714599	0.131477519661194	0.950868297415735
train_data	ts_314.trees	0.213864435412838	-0.0667089492814118	0.00233235876082772	0.933118540103145	1.49662365111546	-0.797100608101213	0.0528913069880805	0.960923541994944
train_data	ts_315.trees	0.189280318133322	-0.0617547930797796	0.00289854177934853	0.904503196001983	2.86921670731821	-1.42695303403443	0.122190204270188	0.926047108189982
train_data	ts_310.trees	0.185022470447898	-0.0565812976678114	0.00145733017927762	0.957933589002745	3.08086742326955	-1.49170421992189	0.126598824153491	0.961761378505882
train_data	ts_318.trees	0.325494353917458	-0.11568558194543	0.00767378779515715	0.919460841347284	2.38731129954266	-1.18280236444376	0.0923489227444226	0.956546429928222
train_data	ts_311.trees	0.453348375828237	-0.177821041779014	0.0147722435987529	0.923526484819282	4.8531963361268	-2.23760388158761	0.204801546141309	0.945433592023522
train_data	ts_313.trees	0.24623318515351	-0.0892540525923225	0.00597960478443621	0.941930994203348	2.96928726141042	-1.47200718246627	0.125671977549627	0.954133390930906
train_data	ts_316.trees	0.432298589544971	-0.169687548419287	0.0141945054161693	0.914242692238374	3.48734178556129	-1.67542825104159	0.14704812519059	0.93911628757543
train_data	ts_319.trees	0.298980683868157	-0.107996303788745	0.0073099460414527	0.914858701526154	2.92071554584998	-1.39259793489208	0.113617561139542	0.939957873710144
train_data	ts_327.trees	0.158557281760745	-0.0436267902873375	4.10626475211282e-06	0.913620413920078	2.76853312522244	-1.32123976042543	0.106687398839564	0.922315960421994
train_data	ts_328.trees	0.223306085857717	-0.0693605300583736	0.00265168679081673	0.931055772695314	1.65890241186277	-0.882038314329433	0.0617662219123618	0.924173682098775
train_data	ts_329.trees	0.44970628763929	-0.177926209547357	0.0152860202604259	0.851708948551282	4.78604185203359	-2.23524428372847	0.206473029461105	0.904259394195994
train_data	ts_325.trees	0.258849765254952	-0.0957753926029854	0.00675801389248737	0.885765198044469	1.81621982732793	-1.00170064288583	0.0776202441827527	0.915261093996238
train_data	ts_326.trees	0.381159256744899	-0.140539634831132	0.010238684155633	0.904086792444334	3.33233354082857	-1.59212072553796	0.136523012827256	0.938217133344797
train_data	ts_320.trees	0.403546771587915	-0.156179674615628	0.0125595603811668	0.960187939185277	2.96476303360484	-1.47367425829011	0.126945570228555	0.977315684268784
train_data	ts_321.trees	0.216236701848095	-0.0624869151287956	0.000931478851766373	0.982385148050129	3.12481989470964	-1.46185254302555	0.120092959998932	0.977729896099467
train_data	ts_322.trees	0.542178631404136	-0.211633551147376	0.0177665130314349	0.945135837946774	3.75827629440125	-1.79536605156086	0.159725166432104	0.974636544247267
train_data	ts_324.trees	0.485126351460061	-0.186811732210591	0.0151255213148754	0.922028443724658	3.13008225235434	-1.52545075661544	0.130180651030634	0.977377854905211
train_data	ts_323.trees	0.210598422906957	-0.0686943832705046	0.00283731438057559	0.952687266904668	3.76011862151702	-1.78600456554558	0.157983828098966	0.969343525394417
train_data	ts_336.trees	0.437582861648871	-0.164920710999026	0.0124425585743933	0.971951271753298	3.30058412403627	-1.59351778455884	0.138424106322432	0.984041417533315
train_data	ts_339.trees	0.405057423186999	-0.149676861947056	0.010539508902701	0.958797261036641	3.47669448995571	-1.67182051099755	0.146204326333273	0.97253012310902
train_data	ts_337.trees	0.393883481140968	-0.14679996057737	0.0105263174306035	0.97416127927024	3.40778573646254	-1.62588365476803	0.140614324813887	0.973939378028781
train_data	ts_338.trees	0.456512950858613	-0.175022696491215	0.0138035962429557	0.956515533546577	3.38528885676655	-1.60954504175458	0.137674123167973	0.979265418009768
train_data	ts_335.trees	0.15603463017154	-0.0399429444709877	-0.000831299123438686	0.965650896506195	3.03366582558989	-1.45576856677802	0.121480868130589	0.974732764744357
train_data	ts_330.trees	0.500830246358037	-0.18867914660818	0.0140521532874417	0.974713694808239	2.96948494841789	-1.42155568655735	0.117364834692337	0.988271983943609
train_data	ts_333.trees	0.579723125161861	-0.225174885288419	0.0183900610321541	0.970156604031088	3.6730800468757	-1.73000270227274	0.149292633490501	0.985792784929313
train_data	ts_334.trees	0.556322864332749	-0.218614511921793	0.0179861110655499	0.975163218224527	3.9279535952739	-1.86734183076621	0.16590959203445	0.981765258915258
train_data	ts_332.trees	0.739135905359605	-0.299039372244599	0.0263871926337679	0.967837552768373	4.42026083239504	-2.10174811500349	0.19291535543127	0.987994020723607
train_data	ts_331.trees	0.570021449377631	-0.217172521209722	0.0165198754945851	0.986425102857182	3.52969596645524	-1.65653682339847	0.141325263438519	0.988799879079337
train_data	ts_348.trees	0.531563560328386	-0.207687508108968	0.0173982033621887	0.922280265015171	3.69483395277333	-1.76336415398029	0.156472887246014	0.955577289110675
train_data	ts_349.trees	0.71923722912056	-0.297075575126268	0.0280502481717785	0.851625218139816	3.52594734158852	-1.7246690850851	0.153676612653983	0.967148560942798
train_data	ts_347.trees	0.702437881810722	-0.284517578700025	0.0258018920690172	0.909717103908604	4.56164224664849	-2.08592898972922	0.186980240977858	0.951572690424681
train_data	ts_341.trees	0.322994835322912	-0.108059591831717	0.00585945489995074	0.945573852521682	3.45181613956736	-1.58324597991358	0.130539649053181	0.973315589780168
train_data	ts_340.trees	0.289435541371371	-0.101483745855886	0.00615247486403723	0.962835098708137	3.19758801441586	-1.53500506537476	0.129730123532339	0.966762748309339
train_data	ts_342.trees	0.337350278468237	-0.133936419890684	0.0110939873557099	0.912233641349807	0.77939515297743	-0.503214582500412	0.0228625825022674	0.941809065993326
train_data	ts_344.trees	0.342311074254051	-0.130611107357237	0.0100871171641752	0.932051908276269	2.31281385643564	-1.22511263395904	0.104527689057362	0.958817858553029
train_data	ts_345.trees	0.34145197724904	-0.123852585370106	0.00854697992946676	0.925804198775576	2.42729771758368	-1.23395968504506	0.101661521308796	0.953419324154164
train_data	ts_346.trees	0.497780377943553	-0.191915128191279	0.0157038204921774	0.879747447862536	3.08179759636523	-1.50444340185052	0.129626006683344	0.933168646761978
train_data	ts_343.trees	0.38191528994114	-0.144123248966018	0.0110277844628467	0.948804181665833	2.36985126296367	-1.19690553296145	0.0972641348604571	0.979336650281139
train_data	ts_350.trees	0.271440098324061	-0.0943580626330829	0.00535550199224032	0.965528446766407	3.39903777053154	-1.59739365096061	0.136273862907505	0.983130086667047
train_data	ts_353.trees	0.329896198850901	-0.11938997241606	0.00763906812817229	0.976010605236112	2.99175822181024	-1.48774393036986	0.130521495676479	0.968664777594293
train_data	ts_352.trees	0.432596776991186	-0.161713555579591	0.0119826506517491	0.970676826316997	3.48961029781976	-1.65367043469019	0.142792450269116	0.980516554787709
train_data	ts_354.trees	0.326502164724776	-0.122543546627455	0.00856218080352242	0.970256631526768	3.62811241290168	-1.73365398456477	0.151441362628472	0.984919872130628
train_data	ts_355.trees	0.475316009990879	-0.19076543293528	0.0164568548713688	0.959379625406178	3.96139685799349	-1.90245687798549	0.172371289408675	0.982506896620543
train_data	ts_351.trees	0.506763168568579	-0.20085327773857	0.0169717729292093	0.963397872464324	4.1953646676822	-1.97445355683088	0.177082341749739	0.971100695148383
train_data	ts_357.trees	0.529874910542591	-0.209992840843481	0.0176923696932304	0.95578525388098	3.79854025362608	-1.82911761907667	0.164373023100246	0.985320735755756
train_data	ts_358.trees	0.295096881505866	-0.105561951247764	0.0066323193692815	0.981041204131542	3.07215559535396	-1.48616628378881	0.127669056487336	0.984270838966608
train_data	ts_359.trees	0.533404105397874	-0.209290246587019	0.0176128740132756	0.944263085134053	4.49590546175915	-2.06680195811338	0.184673869672679	0.984500011454246
train_data	ts_356.trees	0.42413572413336	-0.159535103928854	0.011431896547443	0.982750382033053	3.63988762255631	-1.74984373048919	0.154386236921831	0.987814577520467
train_data	ts_369.trees	0.298717327073588	-0.111717499337909	0.00820960420346987	0.890515601993396	3.70755617471235	-1.77372158219424	0.15848706886483	0.940244736849697
train_data	ts_367.trees	0.272840777721791	-0.0907716675746334	0.00460895522997187	0.925213177291622	3.33103861371285	-1.59941812235358	0.137674997581806	0.950908423335248
train_data	ts_368.trees	0.21565959617434	-0.0734521230923191	0.00414035570490188	0.927090930301878	2.8720701554622	-1.43909347049716	0.124552490509164	0.930930443488697
train_data	ts_365.trees	0.349122930394008	-0.129532400296581	0.00974133300603778	0.875805535862288	2.53677217200302	-1.27884355933658	0.105566103304306	0.95559194173366
train_data	ts_366.trees	0.0731044076320041	-0.00614101819269069	-0.00402361542216209	0.948090162092714	3.11819752351806	-1.50895578264702	0.128876300280031	0.929158072658864
train_data	ts_360.trees	0.401517483739437	-0.156178184913398	0.0124082037454303	0.971669330503501	2.82476569285505	-1.40299003716742	0.11930275596837	0.977965879556086
train_data	ts_364.trees	0.46427218574261	-0.177457331246047	0.013783850957035	0.963170203560544	3.47680089953792	-1.67471723187958	0.145964126886617	0.984577292560606
train_data	ts_362.trees	0.532944815972392	-0.212460627728206	0.0180487397002514	0.975531888975359	3.84884721774617	-1.85075337049231	0.167957918831262	0.983871626229534
train_data	ts_361.trees	0.487249878550811	-0.194993469491861	0.0165729949955276	0.945160614233118	4.69028713952357	-2.17189632390715	0.198469903396637	0.979995223489657
train_data	ts_363.trees	0.669017541735139	-0.260385391253056	0.0216664879214177	0.962072177846585	4.21883847440805	-1.96265414512221	0.173781738952256	0.987895836671328
train_data	ts_377.trees	0.226671863054945	-0.0791269334996192	0.00487784921905025	0.926648998466291	3.27408966457999	-1.64975768874463	0.149820635820697	0.920572714694256
train_data	ts_376.trees	0.170980225652573	-0.0560428701999201	0.00271346328317147	0.923838603683135	2.28771670901014	-1.20805798426694	0.103535501417705	0.910325979983623
train_data	ts_375.trees	0.319890615947644	-0.120181614143869	0.0090661036485188	0.916767842854923	3.44522718916648	-1.69022913237257	0.152406867624524	0.936211209409158
train_data	ts_379.trees	0.125802639905639	-0.0371387018658359	0.000620682034028032	0.893110317180012	2.66751085105896	-1.35889634323012	0.11676012490297	0.910679691430192
train_data	ts_378.trees	0.165850238737416	-0.0533136041075836	0.00210251254402451	0.910066120754039	2.2030962363528	-1.15622037044169	0.0947228667094203	0.922761020413823
train_data	ts_372.trees	0.555989731215419	-0.222481808647608	0.0191381837677017	0.965372533908107	3.72607380887675	-1.76895305613767	0.154488205182873	0.987000209642341
train_data	ts_371.trees	0.582013006197084	-0.235021697547352	0.0204172250523811	0.978993878437144	4.92279559225992	-2.31780143608915	0.217025800487303	0.974652930775651
train_data	ts_373.trees	0.535374837315357	-0.212894127274915	0.0177205253827651	0.970307338798356	4.69230879014233	-2.19249439897421	0.202527017130012	0.991338329964943
train_data	ts_370.trees	0.680811649803902	-0.268622954359743	0.022304805093426	0.9717139273795	4.38950960797356	-2.03843842416292	0.183467076457003	0.987100603621994
train_data	ts_374.trees	0.592756610063267	-0.229218778621046	0.0182533835374819	0.983532304548558	4.05610656982481	-1.90712823767245	0.169483346990017	0.993571551873277
train_data	ts_388.trees	0.2628760375085	-0.0985933936360448	0.00714341509433308	0.905398849291961	2.38786713728103	-1.23071612087904	0.101748314998345	0.951940180659532
train_data	ts_387.trees	0.303480294477437	-0.104913814823127	0.00638849460626097	0.934479901880778	2.9105622792409	-1.40675786115504	0.116785268358047	0.91575882460851
train_data	ts_385.trees	0.308923002008718	-0.117412370324428	0.00919153331426169	0.907733046869674	2.02204900752228	-1.06758284802583	0.086210477344629	0.909706292285641
train_data	ts_389.trees	0.138870139565883	-0.0413709802847631	0.000829486398393505	0.893453316554793	1.34895804217668	-0.74066115174065	0.0488726599770943	0.934192944488653
train_data	ts_386.trees	0.268726996534919	-0.0941599557477642	0.0058803074150887	0.872593434014395	2.48016353295884	-1.23388010513324	0.0986351530361938	0.94214935113277
train_data	ts_383.trees	0.507813166244814	-0.203219909796574	0.0176607520419705	0.893450107446635	5.19537448265038	-2.40143833102028	0.222663429825503	0.977544883441682
train_data	ts_382.trees	0.543030500283682	-0.217216712378961	0.0187984529736589	0.94652075224881	3.74318518616387	-1.78848544054438	0.158689776974329	0.976410273372247
train_data	ts_381.trees	0.318186517611821	-0.121947925750797	0.00937101195334284	0.937298218045697	3.76751371111937	-1.79382724897804	0.160384746085295	0.978284139177323
train_data	ts_380.trees	0.534896772368583	-0.206938016948659	0.0168961092784756	0.961023806831521	3.35572696266969	-1.62280961777005	0.141774849639826	0.969580141596347
train_data	ts_384.trees	0.410233654531162	-0.154484107933418	0.0115733476666301	0.96970987531467	3.80278374905911	-1.77967664440042	0.154569101102051	0.980017605147276
train_data	ts_390.trees	0.0214220496722296	0.0100364068213682	-0.00477584548917474	0.933472952551314	2.02562043627482	-1.08285667160873	0.0885703638971874	0.922264966993561
train_data	ts_393.trees	0.198769836311767	-0.066954786131003	0.00313447083553668	0.94384850154686	2.46443145910135	-1.21830413204924	0.0972571608368983	0.949162341877422
train_data	ts_392.trees	0.275729347135737	-0.106572343053101	0.00852394362609579	0.881819969156782	3.88265839067577	-1.85828950522205	0.166887442930418	0.930541656369673
train_data	ts_397.trees	0.231990555239341	-0.0851567092786192	0.00554489555379813	0.894248332071416	2.98320079955249	-1.45211966019668	0.121969000113145	0.956628015438127
train_data	ts_399.trees	0.241506842493688	-0.0838695740839775	0.00467217778307217	0.924579670077469	2.15063587242185	-1.13509927535387	0.0927858030816091	0.936662390920814
train_data	ts_395.trees	0.281777042777718	-0.102793953017159	0.00718538480362601	0.907057159494672	3.71207615620054	-1.79924710673111	0.162001955269014	0.937169068665093
train_data	ts_396.trees	-0.0180540792406256	0.0366937809266837	-0.00922574238047127	0.944311319418019	2.49234806129819	-1.23071953177328	0.100242727143546	0.918136870923179
train_data	ts_398.trees	0.441688945137279	-0.164628941849732	0.0125077003740825	0.945606388460007	3.32645555922666	-1.59947104080828	0.137532573851843	0.960480533114317
train_data	ts_394.trees	0.405438070522054	-0.154893211023883	0.012360537615089	0.917178041397582	3.08623731896403	-1.55332180656693	0.138802622294962	0.943700222854464
train_data	ts_391.trees	0.379418062042735	-0.148644059321989	0.0122668080670397	0.887057558801567	2.35016199430996	-1.21371015416775	0.100418199201236	0.957316751263433
train_data	ts_405.trees	0.430685000210288	-0.163555601798	0.0129551114248122	0.899257312520751	2.95858545228448	-1.4671287988353	0.126456892174597	0.944698637209873
train_data	ts_406.trees	0.160829386238342	-0.0507124519307156	0.0017469576802212	0.864842497391316	3.21989109771925	-1.5762697553777	0.137757441853296	0.916896889647607
train_data	ts_408.trees	0.0885436713134891	-0.0175783500795907	-0.00244778711210905	0.888908809177148	2.0622965586579	-1.02516298855685	0.0753321720976378	0.941095675569907
train_data	ts_407.trees	0.267290404627721	-0.0914767679960948	0.00510471344643798	0.940422000542917	2.95899445221719	-1.42457070768538	0.12044316526679	0.946576226299702
train_data	ts_404.trees	0.094072294450459	-0.0207180009829732	-0.00199206930476373	0.942567209109275	1.77553655809395	-0.933068511898077	0.0680701954540873	0.967285944776939
train_data	ts_400.trees	0.189439560479957	-0.0670624979149275	0.00389314527510383	0.935414318452073	2.77272237131002	-1.37180347152259	0.114734764549656	0.932962410479136
train_data	ts_401.trees	0.369277117836947	-0.143221462774958	0.01160644648146	0.929570074477586	3.7391371351595	-1.82058394922427	0.164520968674974	0.951275481388069
train_data	ts_402.trees	0.286886385399255	-0.104818593275882	0.0071188084364763	0.936928083698238	2.97947675699876	-1.49499229653426	0.13083734590957	0.932017153776442
train_data	ts_403.trees	0.378603727284271	-0.144674170955481	0.0114177492268857	0.950376340724476	2.77499408609265	-1.39142101169197	0.117306730152331	0.970620333957064
train_data	ts_409.trees	0.298144382852252	-0.108059382719061	0.00708772837611994	0.885620000412937	2.86349150232858	-1.39502247609033	0.118070126898821	0.940233989242331
train_data	ts_416.trees	0.395119124888249	-0.14830720322112	0.0113259795934072	0.947235716072079	2.96317364071011	-1.44819765296179	0.122645644261496	0.964650348786564
train_data	ts_415.trees	0.391257986964933	-0.147167065892639	0.0113029481452047	0.936736837288626	2.91132297930656	-1.42991865398526	0.120711509873519	0.965099021973523
train_data	ts_417.trees	0.114567053097564	-0.0308388794040715	-0.000446747164411086	0.93879811187442	1.91147815486219	-1.01836472799039	0.0793474470296446	0.959423319761939
train_data	ts_418.trees	0.133353821957586	-0.0336226376508011	-0.000714952148158916	0.953963756995249	2.7900766115722	-1.38512148535419	0.116835589797312	0.96084774333404
train_data	ts_412.trees	0.497237696330041	-0.193855416001585	0.0157091488119348	0.970451229052588	4.0970197256831	-1.93874152432482	0.17462443794697	0.990124908776823
train_data	ts_410.trees	0.718497289234894	-0.29256111784725	0.0262741339459722	0.954541843220083	4.96236959007254	-2.33962996655144	0.218964980465578	0.980699522390087
